#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested,SessionNumber,SessionRunNumber,IsSuite,SuiteTests,PrerequisiteTests,ExtraCreditTests,TestScores,FailFromPreReq,
101,Sat Jan 22 17:47:06 EST 2022,24,0,A1GeneralStyleSuite,A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1MnemonicNames StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountResult ,A1ExpectedCalls A1PublicMethodsOverride ,A1AccessModifiersMatched A1ClassIsGeneric A1ConfigurationProvided A1InterfaceAsType A1NamedConstants A1NoCheckstyleWarnings DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,26,2,true,A1AccessModifiersMatched A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride , ,A1AccessModifiersMatched A1MnemonicNames A1NoCheckstyleWarnings A1PublicMethodsOverride ,A1AccessModifiersMatched-(0.0/5.0) A1InterfaceAsType-(0.0/10.0) A1MnemonicNames-(15.0/15.0) A1NamedConstants-(0.0/1.0) A1NoCheckstyleWarnings-(0.0/20.0) A1PublicMethodsOverride-(2.5/10.0) , ,
102,Sat Jan 22 17:47:19 EST 2022,24,0,A1ExpectedCalls,A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1MnemonicNames StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountResult ,A1ExpectedCalls A1PublicMethodsOverride ,A1AccessModifiersMatched A1ClassIsGeneric A1ConfigurationProvided A1InterfaceAsType A1NamedConstants A1NoCheckstyleWarnings DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,26,3,false, , , ,A1ExpectedCalls-(13.3/20.0) , ,
103,Sat Jan 22 17:51:49 EST 2022,24,0,A1SpecificStyleSuite,A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1MnemonicNames StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountResult ,A1ExpectedCalls A1PublicMethodsOverride ,A1AccessModifiersMatched A1ClassIsGeneric A1ConfigurationProvided A1InterfaceAsType A1NamedConstants A1NoCheckstyleWarnings DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,27,0,true,A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes , , ,A1ClassIsGeneric-(0.0/5.0) A1ExpectedCalls-(13.3/20.0) A1ExpectedGetters-(3.0/3.0) A1ExpectedSetters-(3.0/3.0) A1ExpectedSignatures-(5.0/5.0) A1ExpectedSupertypes-(1.0/1.0) , ,
104,Sat Jan 22 17:51:56 EST 2022,24,0,A1GeneralStyleSuite,A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1MnemonicNames StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountResult ,A1ExpectedCalls A1InterfaceAsType+ A1PublicMethodsOverride ,A1AccessModifiersMatched A1ClassIsGeneric A1ConfigurationProvided A1NamedConstants A1NoCheckstyleWarnings DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,27,1,true,A1AccessModifiersMatched A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride , ,A1AccessModifiersMatched A1MnemonicNames A1NoCheckstyleWarnings A1PublicMethodsOverride ,A1AccessModifiersMatched-(0.0/5.0) A1InterfaceAsType-(8.3/10.0) A1MnemonicNames-(15.0/15.0) A1NamedConstants-(0.0/1.0) A1NoCheckstyleWarnings-(0.0/20.0) A1PublicMethodsOverride-(2.5/10.0) , ,
105,Sat Jan 22 17:52:01 EST 2022,24,0,A1InterfaceAsType,A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1MnemonicNames StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountResult ,A1ExpectedCalls A1InterfaceAsType A1PublicMethodsOverride ,A1AccessModifiersMatched A1ClassIsGeneric A1ConfigurationProvided A1NamedConstants A1NoCheckstyleWarnings DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,27,2,false, , , ,A1InterfaceAsType-(8.3/10.0) , ,
106,Sat Jan 22 17:53:13 EST 2022,24,0,A1SpecificStyleSuite,A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1MnemonicNames StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountResult ,A1ExpectedCalls A1InterfaceAsType A1PublicMethodsOverride ,A1AccessModifiersMatched A1ClassIsGeneric A1ConfigurationProvided A1NamedConstants A1NoCheckstyleWarnings DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,28,0,true,A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes , , ,A1ClassIsGeneric-(0.0/5.0) A1ExpectedCalls-(13.3/20.0) A1ExpectedGetters-(3.0/3.0) A1ExpectedSetters-(3.0/3.0) A1ExpectedSignatures-(5.0/5.0) A1ExpectedSupertypes-(1.0/1.0) , ,
107,Sat Jan 22 17:53:17 EST 2022,27,3,A1GeneralStyleSuite,A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType+ A1MnemonicNames StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountResult ,A1ExpectedCalls A1PublicMethodsOverride ,A1AccessModifiersMatched A1ClassIsGeneric A1ConfigurationProvided A1NamedConstants A1NoCheckstyleWarnings DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,28,1,true,A1AccessModifiersMatched A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride , ,A1AccessModifiersMatched A1MnemonicNames A1NoCheckstyleWarnings A1PublicMethodsOverride ,A1AccessModifiersMatched-(0.0/5.0) A1InterfaceAsType-(10.0/10.0) A1MnemonicNames-(15.0/15.0) A1NamedConstants-(0.0/1.0) A1NoCheckstyleWarnings-(0.0/20.0) A1PublicMethodsOverride-(2.5/10.0) , ,
108,Sat Jan 22 17:53:25 EST 2022,27,0,A1PublicMethodsOverride,A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountResult ,A1ExpectedCalls A1PublicMethodsOverride ,A1AccessModifiersMatched A1ClassIsGeneric A1ConfigurationProvided A1NamedConstants A1NoCheckstyleWarnings DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,28,2,false, , ,A1PublicMethodsOverride ,A1PublicMethodsOverride-(2.5/10.0) , ,
109,Sat Jan 22 17:53:35 EST 2022,27,0,A1ExpectedCalls,A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountResult ,A1ExpectedCalls A1PublicMethodsOverride ,A1AccessModifiersMatched A1ClassIsGeneric A1ConfigurationProvided A1NamedConstants A1NoCheckstyleWarnings DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,28,3,false, , , ,A1ExpectedCalls-(13.3/20.0) , ,
110,Sat Jan 22 17:59:41 EST 2022,27,0,A1SpecificStyleSuite,A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountResult ,A1ExpectedCalls A1PublicMethodsOverride ,A1AccessModifiersMatched A1ClassIsGeneric A1ConfigurationProvided A1NamedConstants A1NoCheckstyleWarnings DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,29,0,true,A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes , , ,A1ClassIsGeneric-(0.0/5.0) A1ExpectedCalls-(13.3/20.0) A1ExpectedGetters-(3.0/3.0) A1ExpectedSetters-(3.0/3.0) A1ExpectedSignatures-(5.0/5.0) A1ExpectedSupertypes-(1.0/1.0) , ,
111,Sat Jan 22 17:59:48 EST 2022,27,0,A1ExpectedCalls,A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountResult ,A1ExpectedCalls A1PublicMethodsOverride ,A1AccessModifiersMatched A1ClassIsGeneric A1ConfigurationProvided A1NamedConstants A1NoCheckstyleWarnings DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,29,1,false, , , ,A1ExpectedCalls-(13.3/20.0) , ,
112,Sat Jan 22 18:00:53 EST 2022,27,0,A1SpecificStyleSuite,A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountResult ,A1ExpectedCalls A1PublicMethodsOverride ,A1AccessModifiersMatched A1ClassIsGeneric A1ConfigurationProvided A1NamedConstants A1NoCheckstyleWarnings DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,30,0,true,A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes , , ,A1ClassIsGeneric-(0.0/5.0) A1ExpectedCalls-(14.7/20.0) A1ExpectedGetters-(3.0/3.0) A1ExpectedSetters-(3.0/3.0) A1ExpectedSignatures-(5.0/5.0) A1ExpectedSupertypes-(1.0/1.0) , ,
113,Sat Jan 22 18:56:21 EST 2022,27,0,A1SpecificStyleSuite,A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountResult ,A1ExpectedCalls A1PublicMethodsOverride ,A1AccessModifiersMatched A1ClassIsGeneric A1ConfigurationProvided A1NamedConstants A1NoCheckstyleWarnings DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,31,0,true,A1ClassIsGeneric A1ExpectedCalls A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes , , ,A1ClassIsGeneric-(0.0/5.0) A1ExpectedCalls-(14.7/20.0) A1ExpectedGetters-(3.0/3.0) A1ExpectedSetters-(3.0/3.0) A1ExpectedSignatures-(5.0/5.0) A1ExpectedSupertypes-(1.0/1.0) , ,
114,Sat Jan 22 18:56:25 EST 2022,27,0,A1ExpectedCalls,A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountResult ,A1ExpectedCalls A1PublicMethodsOverride ,A1AccessModifiersMatched A1ClassIsGeneric A1ConfigurationProvided A1NamedConstants A1NoCheckstyleWarnings DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,31,1,false, , , ,A1ExpectedCalls-(14.7/20.0) , ,
115,Sat Jan 22 18:57:41 EST 2022,27,0,A1ClassIsGeneric,A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountResult ,A1ExpectedCalls A1PublicMethodsOverride ,A1AccessModifiersMatched A1ClassIsGeneric A1ConfigurationProvided A1NamedConstants A1NoCheckstyleWarnings DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,31,2,false, , , ,A1ClassIsGeneric-(0.0/5.0) , ,
116,Sat Jan 22 18:57:57 EST 2022,27,0,A1GeneralStyleSuite,A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountResult ,A1ExpectedCalls A1PublicMethodsOverride ,A1AccessModifiersMatched A1ClassIsGeneric A1ConfigurationProvided A1NamedConstants A1NoCheckstyleWarnings DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,31,3,true,A1AccessModifiersMatched A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride , ,A1AccessModifiersMatched A1MnemonicNames A1NoCheckstyleWarnings A1PublicMethodsOverride ,A1AccessModifiersMatched-(0.0/5.0) A1InterfaceAsType-(10.0/10.0) A1MnemonicNames-(15.0/15.0) A1NamedConstants-(0.0/1.0) A1NoCheckstyleWarnings-(0.0/20.0) A1PublicMethodsOverride-(2.5/10.0) , ,
117,Sat Jan 22 18:58:00 EST 2022,27,0,A1PublicMethodsOverride,A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountResult ,A1ExpectedCalls A1PublicMethodsOverride ,A1AccessModifiersMatched A1ClassIsGeneric A1ConfigurationProvided A1NamedConstants A1NoCheckstyleWarnings DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,31,4,false, , ,A1PublicMethodsOverride ,A1PublicMethodsOverride-(2.5/10.0) , ,
118,Sat Jan 22 19:00:52 EST 2022,27,0,A1GeneralStyleSuite,A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountResult ,A1ExpectedCalls A1PublicMethodsOverride ,A1AccessModifiersMatched A1ClassIsGeneric A1ConfigurationProvided A1NamedConstants A1NoCheckstyleWarnings DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,32,0,true,A1AccessModifiersMatched A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride , ,A1AccessModifiersMatched A1MnemonicNames A1NoCheckstyleWarnings A1PublicMethodsOverride ,A1AccessModifiersMatched-(0.0/5.0) A1InterfaceAsType-(10.0/10.0) A1MnemonicNames-(15.0/15.0) A1NamedConstants-(0.0/1.0) A1NoCheckstyleWarnings-(0.0/20.0) A1PublicMethodsOverride-(2.5/10.0) , ,
119,Sat Jan 22 19:00:56 EST 2022,27,0,A1NamedConstants,A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountResult ,A1ExpectedCalls A1PublicMethodsOverride ,A1AccessModifiersMatched A1ClassIsGeneric A1ConfigurationProvided A1NamedConstants A1NoCheckstyleWarnings DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,32,1,false, , , ,A1NamedConstants-(0.0/1.0) , ,
120,Sat Jan 22 19:05:12 EST 2022,31,4,A1GeneralStyleSuite,A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1PublicMethodsOverride+ StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountResult ,A1ExpectedCalls ,A1AccessModifiersMatched A1ClassIsGeneric A1ConfigurationProvided A1NamedConstants A1NoCheckstyleWarnings DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,33,0,true,A1AccessModifiersMatched A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride , ,A1AccessModifiersMatched A1MnemonicNames A1NoCheckstyleWarnings A1PublicMethodsOverride ,A1AccessModifiersMatched-(0.0/5.0) A1InterfaceAsType-(10.0/10.0) A1MnemonicNames-(15.0/15.0) A1NamedConstants-(0.0/1.0) A1NoCheckstyleWarnings-(0.0/20.0) A1PublicMethodsOverride-(10.0/10.0) , ,
121,Sat Jan 22 19:05:24 EST 2022,31,0,A1NamedConstants,A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1PublicMethodsOverride StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountResult ,A1ExpectedCalls ,A1AccessModifiersMatched A1ClassIsGeneric A1ConfigurationProvided A1NamedConstants A1NoCheckstyleWarnings DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,33,1,false, , , ,A1NamedConstants-(0.0/1.0) , ,
122,Sat Jan 22 19:07:01 EST 2022,31,0,A1GeneralStyleSuite,A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1PublicMethodsOverride StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountResult ,A1ExpectedCalls ,A1AccessModifiersMatched A1ClassIsGeneric A1ConfigurationProvided A1NamedConstants A1NoCheckstyleWarnings DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,34,0,true,A1AccessModifiersMatched A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride , ,A1AccessModifiersMatched A1MnemonicNames A1NoCheckstyleWarnings A1PublicMethodsOverride ,A1AccessModifiersMatched-(0.0/5.0) A1InterfaceAsType-(10.0/10.0) A1MnemonicNames-(15.0/15.0) A1NamedConstants-(0.0/1.0) A1NoCheckstyleWarnings-(0.0/20.0) A1PublicMethodsOverride-(10.0/10.0) , ,
123,Sat Jan 22 19:07:04 EST 2022,31,0,A1GeneralStyleSuite,A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1PublicMethodsOverride StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountResult ,A1ExpectedCalls ,A1AccessModifiersMatched A1ClassIsGeneric A1ConfigurationProvided A1NamedConstants A1NoCheckstyleWarnings DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,34,1,true,A1AccessModifiersMatched A1InterfaceAsType A1MnemonicNames A1NamedConstants A1NoCheckstyleWarnings A1PublicMethodsOverride , ,A1AccessModifiersMatched A1MnemonicNames A1NoCheckstyleWarnings A1PublicMethodsOverride ,A1AccessModifiersMatched-(0.0/5.0) A1InterfaceAsType-(10.0/10.0) A1MnemonicNames-(15.0/15.0) A1NamedConstants-(0.0/1.0) A1NoCheckstyleWarnings-(0.0/20.0) A1PublicMethodsOverride-(10.0/10.0) , ,
124,Sat Jan 22 19:07:07 EST 2022,31,0,A1AccessModifiersMatched,A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1PublicMethodsOverride StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountResult ,A1ExpectedCalls ,A1AccessModifiersMatched A1ClassIsGeneric A1ConfigurationProvided A1NamedConstants A1NoCheckstyleWarnings DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,34,2,false, , ,A1AccessModifiersMatched ,A1AccessModifiersMatched-(0.0/5.0) , ,
125,Sat Jan 22 19:07:22 EST 2022,31,0,A1ConfigurationProvided,A1ExpectedGetters A1ExpectedSetters A1ExpectedSignatures A1ExpectedSupertypes A1InterfaceAsType A1MnemonicNames A1PublicMethodsOverride StandAloneSingleThreadTokenCountMVC StandAloneSingleThreadTokenCountResult ,A1ExpectedCalls ,A1AccessModifiersMatched A1ClassIsGeneric A1ConfigurationProvided A1NamedConstants A1NoCheckstyleWarnings DefaultFactoryMapObjectList DefaultFactoryReduceObjectList IntSummingListMapper MapperFactory ReducerClass ReducerFactory StandAloneSingleThreadSumFactoryChange StandAloneSingleThreadSumMVC StandAloneSingleThreadSumMapReduceListImplementation StandAloneSingleThreadSumResult StandAloneSingleThreadTokenCountMapReduceListImplementation SumMapperClass TokenCountingListMapper TokenCountsMapperClass , ,34,3,false, , , ,A1ConfigurationProvided-(0.0/10.0) , ,
